race_id,driver_id,driver_position_before_race,driver_points_before_race,driver_wins_before_race,driver_performance_score
2024_04,zhou,21,0.0,0,0.0
2024_04,ricciardo,19,0.0,0,0.0
2024_04,albon,15,0.0,0,0.0
2024_05,max_verstappen,1,77.0,3,107.0
2024_05,norris,5,37.0,0,37.0
2024_05,perez,2,64.0,0,64.0
2024_05,leclerc,3,59.0,0,59.0
2024_05,sainz,4,55.0,1,65.0
2024_05,russell,8,24.0,0,24.0
2024_05,alonso,7,24.0,0,24.0
2024_05,piastri,6,32.0,0,32.0
2024_05,hamilton,9,10.0,0,10.0
2024_05,hulkenberg,13,3.0,0,3.0
2024_05,ocon,18,0.0,0,0.0
2024_05,albon,15,0.0,0,0.0
2024_05,gasly,17,0.0,0,0.0
2024_05,zhou,21,0.0,0,0.0
2024_05,stroll,10,9.0,0,9.0
2024_05,kevin_magnussen,14,1.0,0,1.0
2024_05,sargeant,20,0.0,0,0.0
2024_05,ricciardo,19,0.0,0,0.0
2024_05,tsunoda,11,7.0,0,7.0
2024_05,bottas,16,0.0,0,0.0
2024_06,norris,5,55.0,0,55.0
2024_06,max_verstappen,1,102.0,4,142.0
2024_06,leclerc,3,71.0,0,71.0
2024_06,perez,2,79.0,0,79.0
2024_06,sainz,4,65.0,1,75.0
2024_06,hamilton,9,12.0,0,12.0
2024_06,tsunoda,11,7.0,0,7.0
2024_06,russell,7,32.0,0,32.0
2024_06,alonso,8,31.0,0,31.0
2024_06,ocon,18,0.0,0,0.0
2024_06,hulkenberg,13,4.0,0,4.0
2024_06,gasly,17,0.0,0,0.0
2024_06,piastri,6,36.0,0,36.0
2024_06,zhou,21,0.0,0,0.0
2024_06,ricciardo,19,0.0,0,0.0
2024_06,bottas,16,0.0,0,0.0
2024_06,stroll,10,9.0,0,9.0
2024_06,albon,15,0.0,0,0.0
2024_06,kevin_magnussen,14,1.0,0,1.0
2024_06,sargeant,20,0.0,0,0.0
2024_07,max_verstappen,1,120.0,4,160.0
2024_07,norris,4,80.0,1,90.0
2024_07,leclerc,3,86.0,0,86.0
2024_07,piastri,6,36.0,0,36.0
2024_07,sainz,5,75.0,1,85.0
2024_07,hamilton,9,20.0,0,20.0
2024_07,russell,7,36.0,0,36.0
2024_07,perez,2,91.0,0,91.0
2024_07,stroll,11,9.0,0,9.0
2024_07,tsunoda,10,13.0,0,13.0
2024_07,hulkenberg,13,4.0,0,4.0
2024_07,kevin_magnussen,14,1.0,0,1.0
2024_07,ricciardo,19,0.0,0,0.0
2024_07,ocon,15,1.0,0,1.0
2024_07,zhou,21,0.0,0,0.0
2024_07,gasly,18,0.0,0,0.0
2024_07,sargeant,20,0.0,0,0.0
2024_07,bottas,17,0.0,0,0.0
2024_07,alonso,8,33.0,0,33.0
2024_07,albon,16,0.0,0,0.0
2024_08,leclerc,2,101.0,0,101.0
2024_08,piastri,6,48.0,0,48.0
2024_08,sainz,5,85.0,1,95.0
2024_08,norris,3,98.0,1,108.0
2024_08,russell,7,43.0,0,43.0
2024_08,max_verstappen,1,145.0,5,195.0
2024_08,hamilton,9,28.0,0,28.0
2024_08,tsunoda,10,14.0,0,14.0
2024_08,albon,16,0.0,0,0.0
2024_08,gasly,18,0.0,0,0.0
2024_08,alonso,8,33.0,0,33.0
2024_08,ricciardo,19,0.0,0,0.0
2024_08,bottas,17,0.0,0,0.0
2024_08,stroll,11,11.0,0,11.0
2024_08,sargeant,20,0.0,0,0.0
2024_08,zhou,21,0.0,0,0.0
2024_08,ocon,15,1.0,0,1.0
2024_08,perez,4,95.0,0,95.0
2024_08,hulkenberg,13,4.0,0,4.0
2024_08,kevin_magnussen,14,1.0,0,1.0
2024_09,max_verstappen,1,153.0,5,203.0
2024_09,norris,3,110.0,1,120.0
2024_09,russell,7,53.0,0,53.0
2024_09,hamilton,8,35.0,0,35.0
2024_09,piastri,6,66.0,0,66.0
2024_09,alonso,9,33.0,0,33.0
2024_09,stroll,11,11.0,0,11.0
2024_09,ricciardo,19,0.0,0,0.0
2024_09,gasly,15,1.0,0,1.0
2024_09,ocon,17,1.0,0,1.0
2024_09,hulkenberg,13,4.0,0,4.0
2024_09,kevin_magnussen,16,1.0,0,1.0
2024_09,bottas,18,0.0,0,0.0
2024_09,tsunoda,10,18.0,0,18.0
2024_09,zhou,21,0.0,0,0.0
2024_09,sainz,4,100.0,1,110.0
2024_09,albon,14,2.0,0,2.0
2024_09,perez,5,95.0,0,95.0
2024_09,leclerc,2,126.0,1,136.0
2024_09,sargeant,20,0.0,0,0.0
2024_10,max_verstappen,1,178.0,6,238.0
2024_10,norris,2,128.0,1,138.0
2024_10,hamilton,8,48.0,0,48.0
2024_10,russell,7,68.0,0,68.0
2024_10,leclerc,3,126.0,1,136.0
2024_10,sainz,4,100.0,1,110.0
2024_10,piastri,6,76.0,0,76.0
2024_10,perez,5,95.0,0,95.0
2024_10,gasly,15,3.0,0,3.0
2024_10,ocon,17,2.0,0,2.0
2024_10,hulkenberg,13,4.0,0,4.0
2024_10,alonso,9,41.0,0,41.0
2024_10,zhou,21,0.0,0,0.0
2024_10,stroll,11,17.0,0,17.0
2024_10,ricciardo,14,4.0,0,4.0
2024_10,bottas,19,0.0,0,0.0
2024_10,kevin_magnussen,18,1.0,0,1.0
2024_10,albon,16,2.0,0,2.0
2024_10,tsunoda,10,18.0,0,18.0
2024_10,sargeant,20,0.0,0,0.0
2024_11,russell,7,80.0,0,80.0
2024_11,piastri,6,82.0,0,82.0
2024_11,sainz,4,108.0,1,118.0
2024_11,hamilton,8,63.0,0,63.0
2024_11,max_verstappen,1,203.0,7,273.0
2024_11,hulkenberg,14,4.0,0,4.0
2024_11,perez,5,99.0,0,99.0
2024_11,kevin_magnussen,18,1.0,0,1.0
2024_11,ricciardo,15,4.0,0,4.0
2024_11,gasly,13,5.0,0,5.0
2024_11,leclerc,3,136.0,1,146.0
2024_11,ocon,16,3.0,0,3.0
2024_11,stroll,11,17.0,0,17.0
2024_11,tsunoda,10,18.0,0,18.0
2024_11,albon,17,2.0,0,2.0
2024_11,bottas,19,0.0,0,0.0
2024_11,zhou,21,0.0,0,0.0
2024_11,alonso,9,41.0,0,41.0
2024_11,sargeant,20,0.0,0,0.0
2024_11,norris,2,147.0,1,157.0
2024_12,hamilton,8,75.0,0,75.0
2024_12,max_verstappen,1,213.0,7,283.0
2024_12,norris,2,147.0,1,157.0
2024_12,piastri,7,100.0,0,100.0
2024_12,sainz,4,123.0,1,133.0
2024_12,hulkenberg,12,12.0,0,12.0
2024_12,stroll,11,17.0,0,17.0
2024_12,alonso,9,41.0,0,41.0
2024_12,albon,18,2.0,0,2.0
2024_12,tsunoda,10,18.0,0,18.0
2024_12,sargeant,20,0.0,0,0.0
2024_12,kevin_magnussen,16,5.0,0,5.0
2024_12,ricciardo,15,6.0,0,6.0
2024_12,leclerc,3,136.0,1,146.0
2024_12,bottas,19,0.0,0,0.0
2024_12,ocon,17,3.0,0,3.0
2024_12,perez,6,105.0,0,105.0
2024_12,zhou,21,0.0,0,0.0
2024_12,russell,5,105.0,1,115.0
2024_12,gasly,14,6.0,0,6.0
2024_13,piastri,5,112.0,0,112.0
2024_13,norris,2,162.0,1,172.0
2024_13,hamilton,8,100.0,1,110.0
2024_13,leclerc,3,136.0,1,146.0
2024_13,max_verstappen,1,231.0,7,301.0
2024_13,sainz,4,134.0,1,144.0
2024_13,perez,7,105.0,0,105.0
2024_13,russell,6,105.0,1,115.0
2024_13,tsunoda,12,19.0,0,19.0
2024_13,stroll,10,23.0,0,23.0
2024_13,alonso,9,45.0,0,45.0
2024_13,ricciardo,15,6.0,0,6.0
2024_13,hulkenberg,11,20.0,0,20.0
2024_13,albon,17,4.0,0,4.0
2024_13,kevin_magnussen,16,5.0,0,5.0
2024_13,bottas,19,0.0,0,0.0
2024_13,sargeant,20,0.0,0,0.0
2024_13,ocon,18,3.0,0,3.0
2024_13,zhou,21,0.0,0,0.0
2024_13,gasly,14,6.0,0,6.0
2024_14,hamilton,6,115.0,1,125.0
2024_14,piastri,5,137.0,1,147.0
2024_14,leclerc,3,148.0,1,158.0
2024_14,max_verstappen,1,241.0,7,311.0
2024_14,norris,2,180.0,1,190.0
2024_14,sainz,4,142.0,1,152.0
2024_14,perez,7,111.0,0,111.0
2024_14,alonso,9,45.0,0,45.0
2024_14,ocon,18,3.0,0,3.0
2024_14,ricciardo,15,6.0,0,6.0
2024_14,stroll,10,24.0,0,24.0
2024_14,albon,17,4.0,0,4.0
2024_14,gasly,14,6.0,0,6.0
2024_14,kevin_magnussen,16,5.0,0,5.0
2024_14,bottas,19,0.0,0,0.0
2024_14,tsunoda,11,21.0,0,21.0
2024_14,sargeant,20,0.0,0,0.0
2024_14,hulkenberg,12,20.0,0,20.0
2024_14,zhou,21,0.0,0,0.0
2024_14,russell,8,110.0,1,120.0
2024_15,norris,2,190.0,1,200.0
2024_15,max_verstappen,1,253.0,7,323.0
2024_15,leclerc,3,163.0,1,173.0
2024_15,piastri,4,155.0,1,165.0
2024_15,sainz,5,150.0,1,160.0
2024_15,perez,7,118.0,0,118.0
2024_15,russell,8,110.0,1,120.0
2024_15,hamilton,6,140.0,2,160.0
2024_15,gasly,15,6.0,0,6.0
2024_15,alonso,9,49.0,0,49.0
2024_15,hulkenberg,12,20.0,0,20.0
2024_15,ricciardo,13,7.0,0,7.0
2024_15,stroll,10,24.0,0,24.0
2024_15,albon,18,4.0,0,4.0
2024_15,ocon,17,5.0,0,5.0
2024_15,sargeant,20,0.0,0,0.0
2024_15,tsunoda,11,21.0,0,21.0
2024_15,kevin_magnussen,16,5.0,0,5.0
2024_15,bottas,19,0.0,0,0.0
2024_15,zhou,21,0.0,0,0.0
2024_16,leclerc,3,178.0,1,188.0
2024_16,piastri,4,167.0,1,177.0
2024_16,norris,2,216.0,2,236.0
2024_16,sainz,5,160.0,1,170.0
2024_16,hamilton,6,144.0,2,164.0
2024_16,max_verstappen,1,271.0,7,341.0
2024_16,russell,8,116.0,1,126.0
2024_16,perez,7,126.0,0,126.0
2024_16,albon,18,4.0,0,4.0
2024_16,kevin_magnussen,16,5.0,0,5.0
2024_16,alonso,9,50.0,0,50.0
2024_16,colapinto,20,0.0,0,0.0
2024_16,ricciardo,14,7.0,0,7.0
2024_16,ocon,17,5.0,0,5.0
2024_16,gasly,13,8.0,0,8.0
2024_16,bottas,19,0.0,0,0.0
2024_16,hulkenberg,12,20.0,0,20.0
2024_16,zhou,22,0.0,0,0.0
2024_16,stroll,10,24.0,0,24.0
2024_16,tsunoda,11,21.0,0,21.0
2024_17,piastri,4,185.0,1,195.0
2024_17,leclerc,3,203.0,2,223.0
2024_17,russell,8,122.0,1,132.0
2024_17,norris,2,232.0,2,252.0
2024_17,max_verstappen,1,279.0,7,349.0
2024_17,alonso,9,50.0,0,50.0
2024_17,albon,15,6.0,0,6.0
2024_17,colapinto,20,0.0,0,0.0
2024_17,hamilton,6,154.0,2,174.0
2024_17,bearman,16,6.0,0,6.0
2024_17,hulkenberg,12,20.0,0,20.0
2024_17,gasly,13,8.0,0,8.0
2024_17,ricciardo,14,7.0,0,7.0
2024_17,zhou,22,0.0,0,0.0
2024_17,ocon,18,5.0,0,5.0
2024_17,bottas,19,0.0,0,0.0
2024_17,perez,7,130.0,0,130.0
2024_17,sainz,5,172.0,1,182.0
2024_17,stroll,10,24.0,0,24.0
2024_17,tsunoda,11,21.0,0,21.0
2024_18,norris,2,245.0,2,265.0
2024_18,max_verstappen,1,289.0,7,359.0
2024_18,piastri,4,210.0,2,230.0
2024_18,russell,7,137.0,1,147.0
2024_18,leclerc,3,221.0,2,241.0
2024_18,hamilton,6,156.0,2,176.0
2024_18,sainz,5,172.0,1,182.0
2024_18,alonso,9,58.0,0,58.0
2024_18,hulkenberg,12,20.0,0,20.0
2024_18,perez,8,130.0,0,130.0
2024_18,colapinto,19,4.0,0,4.0
2024_18,tsunoda,11,21.0,0,21.0
2024_18,ocon,18,5.0,0,5.0
2024_18,stroll,10,24.0,0,24.0
2024_18,zhou,22,0.0,0,0.0
2024_18,bottas,20,0.0,0,0.0
2024_18,gasly,14,8.0,0,8.0
2024_18,ricciardo,16,7.0,0,7.0
2024_18,kevin_magnussen,17,6.0,0,6.0
2024_18,albon,13,12.0,0,12.0
2024_19,leclerc,3,231.0,2,251.0
2024_19,sainz,5,178.0,1,188.0
2024_19,max_verstappen,1,307.0,7,377.0
2024_19,norris,2,270.0,3,300.0
2024_19,piastri,4,225.0,2,245.0
2024_19,russell,7,149.0,1,159.0
2024_19,perez,8,131.0,0,131.0
2024_19,hulkenberg,11,22.0,0,22.0
2024_19,lawson,21,0.0,0,0.0
2024_19,colapinto,19,4.0,0,4.0
2024_19,kevin_magnussen,17,6.0,0,6.0
2024_19,gasly,14,8.0,0,8.0
2024_19,alonso,9,62.0,0,62.0
2024_19,tsunoda,12,21.0,0,21.0
2024_19,stroll,10,24.0,0,24.0
2024_19,albon,13,12.0,0,12.0
2024_19,bottas,20,0.0,0,0.0
2024_19,ocon,18,5.0,0,5.0
2024_19,zhou,23,0.0,0,0.0
2024_19,hamilton,6,164.0,2,184.0
2024_20,sainz,5,196.0,1,206.0
2024_20,norris,2,282.0,3,312.0
2024_20,leclerc,3,256.0,3,286.0
2024_20,hamilton,6,164.0,2,184.0
2024_20,russell,7,157.0,1,167.0
2024_20,max_verstappen,1,322.0,7,392.0
2024_20,kevin_magnussen,17,6.0,0,6.0
2024_20,piastri,4,235.0,2,255.0
2024_20,hulkenberg,10,26.0,0,26.0
2024_20,gasly,14,8.0,0,8.0
2024_20,stroll,11,24.0,0,24.0
2024_20,colapinto,18,5.0,0,5.0
2024_20,ocon,19,5.0,0,5.0
2024_20,bottas,21,0.0,0,0.0
2024_20,zhou,23,0.0,0,0.0
2024_20,lawson,20,2.0,0,2.0
2024_20,perez,8,137.0,0,137.0
2024_20,alonso,9,62.0,0,62.0
2024_20,albon,13,12.0,0,12.0
2024_20,tsunoda,12,21.0,0,21.0
2024_21,max_verstappen,1,330.0,7,400.0
2024_21,ocon,19,5.0,0,5.0
2024_21,gasly,15,9.0,0,9.0
2024_21,russell,7,167.0,1,177.0
2024_21,leclerc,3,272.0,3,302.0
2024_21,norris,2,300.0,3,330.0
2024_21,tsunoda,12,21.0,0,21.0
2024_21,piastri,4,239.0,2,259.0
2024_21,lawson,20,2.0,0,2.0
2024_21,hamilton,6,176.0,2,196.0
2024_21,perez,8,137.0,0,137.0
2024_21,bearman,16,7.0,0,7.0
2024_21,bottas,21,0.0,0,0.0
2024_21,alonso,9,62.0,0,62.0
2024_21,zhou,23,0.0,0,0.0
2024_21,sainz,5,221.0,2,241.0
2024_21,colapinto,18,5.0,0,5.0
2024_21,albon,13,12.0,0,12.0
2024_21,stroll,11,24.0,0,24.0
2024_21,hulkenberg,10,28.0,0,28.0
2024_22,russell,6,179.0,1,189.0
2024_22,hamilton,7,177.0,2,197.0
2024_22,sainz,5,221.0,2,241.0
2024_22,leclerc,3,282.0,3,312.0
2024_22,max_verstappen,1,356.0,8,436.0
2024_22,norris,2,308.0,3,338.0
2024_22,piastri,4,243.0,2,263.0
2024_22,hulkenberg,10,28.0,0,28.0
2024_22,tsunoda,11,27.0,0,27.0
2024_22,perez,8,137.0,0,137.0
2024_22,alonso,9,62.0,0,62.0
2024_22,kevin_magnussen,16,12.0,0,12.0
2024_22,zhou,23,0.0,0,0.0
2024_22,colapinto,19,5.0,0,5.0
2024_22,stroll,13,24.0,0,24.0
2024_22,lawson,20,4.0,0,4.0
2024_22,ocon,14,23.0,0,23.0
2024_22,bottas,21,0.0,0,0.0
2024_22,albon,15,12.0,0,12.0
2024_22,gasly,12,24.0,0,24.0
2024_23,max_verstappen,1,366.0,8,446.0
2024_23,leclerc,3,294.0,3,324.0
2024_23,piastri,4,249.0,2,269.0
2024_23,russell,6,204.0,2,224.0
2024_23,gasly,12,24.0,0,24.0
2024_23,sainz,5,236.0,2,256.0
2024_23,alonso,9,62.0,0,62.0
2024_23,zhou,23,0.0,0,0.0
2024_23,kevin_magnussen,16,12.0,0,12.0
2024_23,norris,2,317.0,3,347.0
2024_23,bottas,21,0.0,0,0.0
2024_23,hamilton,7,195.0,2,215.0
2024_23,tsunoda,11,29.0,0,29.0
2024_23,lawson,20,4.0,0,4.0
2024_23,albon,15,12.0,0,12.0
2024_23,hulkenberg,10,32.0,0,32.0
2024_23,perez,8,138.0,0,138.0
2024_23,stroll,13,24.0,0,24.0
2024_23,colapinto,19,5.0,0,5.0
2024_23,ocon,14,23.0,0,23.0
2024_24,norris,2,319.0,3,349.0
2024_24,sainz,5,244.0,2,264.0
2024_24,leclerc,3,312.0,3,342.0
2024_24,hamilton,7,195.0,2,215.0
2024_24,russell,6,216.0,2,236.0
2024_24,max_verstappen,1,391.0,9,481.0
2024_24,gasly,10,34.0,0,34.0
2024_24,hulkenberg,11,32.0,0,32.0
2024_24,alonso,9,68.0,0,68.0
2024_24,piastri,4,264.0,2,284.0
2024_24,albon,16,12.0,0,12.0
2024_24,tsunoda,12,29.0,0,29.0
2024_24,zhou,21,4.0,0,4.0
2024_24,stroll,13,24.0,0,24.0
2024_24,doohan,23,0.0,0,0.0
2024_24,kevin_magnussen,15,14.0,0,14.0
2024_24,lawson,20,4.0,0,4.0
2024_24,bottas,22,0.0,0,0.0
2024_24,colapinto,19,5.0,0,5.0
2024_24,perez,8,138.0,0,138.0
2025_01,norris,0,0.0,0,0.0
2025_01,max_verstappen,0,0.0,0,0.0
2025_01,russell,0,0.0,0,0.0
2025_01,antonelli,0,0.0,0,0.0
2025_01,albon,0,0.0,0,0.0
2025_01,stroll,0,0.0,0,0.0
2025_01,hulkenberg,0,0.0,0,0.0
2025_01,leclerc,0,0.0,0,0.0
2025_01,piastri,0,0.0,0,0.0
2025_01,hamilton,0,0.0,0,0.0
2025_01,gasly,0,0.0,0,0.0
2025_01,tsunoda,0,0.0,0,0.0
2025_01,ocon,0,0.0,0,0.0
2025_01,bearman,0,0.0,0,0.0
2025_01,lawson,0,0.0,0,0.0
2025_01,bortoleto,0,0.0,0,0.0
2025_01,alonso,0,0.0,0,0.0
2025_01,sainz,0,0.0,0,0.0
2025_01,doohan,0,0.0,0,0.0
2025_01,hadjar,0,0.0,0,0.0
2025_02,piastri,9,2.0,0,2.0
2025_02,norris,1,25.0,1,35.0
2025_02,russell,3,15.0,0,15.0
2025_02,max_verstappen,2,18.0,0,18.0
2025_02,ocon,18,0.0,0,0.0
2025_02,antonelli,4,12.0,0,12.0
2025_02,albon,5,10.0,0,10.0
2025_02,bearman,12,0.0,0,0.0
2025_02,stroll,6,8.0,0,8.0
2025_02,sainz,19,0.0,0,0.0
2025_02,hadjar,16,0.0,0,0.0
2025_02,lawson,17,0.0,0,0.0
2025_02,doohan,14,0.0,0,0.0
2025_02,bortoleto,13,0.0,0,0.0
2025_02,hulkenberg,7,6.0,0,6.0
2025_02,tsunoda,20,0.0,0,0.0
2025_02,alonso,11,0.0,0,0.0
2025_02,leclerc,8,4.0,0,4.0
2025_02,hamilton,10,1.0,0,1.0
2025_02,gasly,15,0.0,0,0.0
2025_03,max_verstappen,2,30.0,0,30.0
2025_03,norris,1,43.0,1,53.0
2025_03,piastri,4,27.0,1,37.0
2025_03,leclerc,11,4.0,0,4.0
2025_03,russell,3,30.0,0,30.0
2025_03,antonelli,5,20.0,0,20.0
2025_03,hamilton,12,1.0,0,1.0
2025_03,hadjar,18,0.0,0,0.0
2025_03,albon,6,16.0,0,16.0
2025_03,bearman,10,4.0,0,4.0
2025_03,alonso,14,0.0,0,0.0
2025_03,tsunoda,20,0.0,0,0.0
2025_03,gasly,17,0.0,0,0.0
2025_03,sainz,13,1.0,0,1.0
2025_03,doohan,16,0.0,0,0.0
2025_03,hulkenberg,9,6.0,0,6.0
2025_03,lawson,19,0.0,0,0.0
2025_03,ocon,7,10.0,0,10.0
2025_03,bortoleto,15,0.0,0,0.0
2025_03,stroll,8,10.0,0,10.0
2025_04,piastri,3,42.0,1,52.0
2025_04,russell,4,40.0,0,40.0
2025_04,norris,1,61.0,1,71.0
2025_04,leclerc,7,16.0,0,16.0
2025_04,hamilton,10,7.0,0,7.0
2025_04,max_verstappen,2,55.0,1,65.0
2025_04,gasly,18,0.0,0,0.0
2025_04,ocon,8,10.0,0,10.0
2025_04,tsunoda,20,0.0,0,0.0
2025_04,bearman,12,5.0,0,5.0
2025_04,antonelli,5,28.0,0,28.0
2025_04,albon,6,18.0,0,18.0
2025_04,hadjar,13,4.0,0,4.0
2025_04,doohan,17,0.0,0,0.0
2025_04,alonso,15,0.0,0,0.0
2025_04,lawson,19,0.0,0,0.0
2025_04,stroll,9,10.0,0,10.0
2025_04,bortoleto,16,0.0,0,0.0
2025_04,sainz,14,1.0,0,1.0
2025_04,hulkenberg,11,6.0,0,6.0
2025_05,piastri,2,67.0,2,87.0
2025_05,max_verstappen,3,63.0,1,73.0
2025_05,leclerc,6,28.0,0,28.0
2025_05,norris,1,76.0,1,86.0
2025_05,russell,4,58.0,0,58.0
2025_05,antonelli,5,28.0,0,28.0
2025_05,hamilton,8,17.0,0,17.0
2025_05,sainz,16,1.0,0,1.0
2025_05,albon,7,18.0,0,18.0
2025_05,hadjar,14,4.0,0,4.0
2025_05,alonso,17,0.0,0,0.0
2025_05,lawson,20,0.0,0,0.0
2025_05,bearman,11,6.0,0,6.0
2025_05,ocon,9,14.0,0,14.0
2025_05,hulkenberg,13,6.0,0,6.0
2025_05,stroll,10,10.0,0,10.0
2025_05,doohan,19,0.0,0,0.0
2025_05,bortoleto,18,0.0,0,0.0
2025_05,tsunoda,15,2.0,0,2.0
2025_05,gasly,12,6.0,0,6.0
2025_06,piastri,1,92.0,3,122.0
2025_06,norris,2,88.0,1,98.0
2025_06,russell,4,68.0,0,68.0
2025_06,max_verstappen,3,81.0,1,91.0
2025_06,albon,8,20.0,0,20.0
2025_06,antonelli,6,36.0,0,36.0
2025_06,leclerc,5,43.0,0,43.0
2025_06,hamilton,7,23.0,0,23.0
2025_06,sainz,15,5.0,0,5.0
2025_06,tsunoda,16,2.0,0,2.0
2025_06,hadjar,14,5.0,0,5.0
2025_06,ocon,9,14.0,0,14.0
2025_06,gasly,12,6.0,0,6.0
2025_06,hulkenberg,13,6.0,0,6.0
2025_06,alonso,17,0.0,0,0.0
2025_06,stroll,10,10.0,0,10.0
2025_06,lawson,20,0.0,0,0.0
2025_06,bortoleto,18,0.0,0,0.0
2025_06,bearman,11,6.0,0,6.0
2025_06,doohan,19,0.0,0,0.0
2025_07,max_verstappen,3,93.0,1,103.0
2025_07,norris,2,106.0,1,116.0
2025_07,piastri,1,117.0,4,157.0
2025_07,hamilton,8,27.0,0,27.0
2025_07,albon,7,30.0,0,30.0
2025_07,leclerc,5,49.0,0,49.0
2025_07,russell,4,83.0,0,83.0
2025_07,sainz,11,7.0,0,7.0
2025_07,hadjar,15,5.0,0,5.0
2025_07,tsunoda,16,3.0,0,3.0
2025_07,alonso,17,0.0,0,0.0
2025_07,hulkenberg,14,6.0,0,6.0
2025_07,gasly,13,6.0,0,6.0
2025_07,lawson,21,0.0,0,0.0
2025_07,stroll,10,10.0,0,10.0
2025_07,colapinto,19,0.0,0,0.0
2025_07,bearman,12,6.0,0,6.0
2025_07,bortoleto,18,0.0,0,0.0
2025_07,antonelli,6,44.0,0,44.0
2025_07,ocon,9,14.0,0,14.0
2025_08,norris,2,124.0,1,134.0
2025_08,leclerc,5,57.0,0,57.0
2025_08,piastri,1,132.0,4,172.0
2025_08,max_verstappen,3,118.0,2,138.0
2025_08,hamilton,8,39.0,0,39.0
2025_08,hadjar,12,7.0,0,7.0
2025_08,ocon,9,14.0,0,14.0
2025_08,lawson,21,0.0,0,0.0
2025_08,albon,7,40.0,0,40.0
2025_08,sainz,10,11.0,0,11.0
2025_08,russell,4,89.0,0,89.0
2025_08,bearman,13,6.0,0,6.0
2025_08,colapinto,19,0.0,0,0.0
2025_08,bortoleto,18,0.0,0,0.0
2025_08,stroll,11,10.0,0,10.0
2025_08,hulkenberg,15,6.0,0,6.0
2025_08,tsunoda,16,4.0,0,4.0
2025_08,antonelli,6,44.0,0,44.0
2025_08,alonso,17,0.0,0,0.0
2025_08,gasly,14,6.0,0,6.0
2025_09,piastri,2,147.0,4,187.0
2025_09,norris,1,149.0,2,169.0
2025_09,leclerc,5,75.0,0,75.0
2025_09,russell,4,89.0,0,89.0
2025_09,hulkenberg,15,6.0,0,6.0
2025_09,hamilton,6,49.0,0,49.0
2025_09,hadjar,10,15.0,0,15.0
2025_09,gasly,14,6.0,0,6.0
2025_09,alonso,18,0.0,0,0.0
2025_09,max_verstappen,3,130.0,2,150.0
2025_09,lawson,16,4.0,0,4.0
2025_09,bortoleto,19,0.0,0,0.0
2025_09,tsunoda,17,4.0,0,4.0
2025_09,sainz,11,12.0,0,12.0
2025_09,colapinto,20,0.0,0,0.0
2025_09,ocon,9,20.0,0,20.0
2025_09,bearman,13,6.0,0,6.0
2025_09,antonelli,7,44.0,0,44.0
2025_09,albon,8,42.0,0,42.0
2025_10,russell,4,101.0,0,101.0
2025_10,max_verstappen,3,131.0,2,151.0
2025_10,antonelli,7,44.0,0,44.0
2025_10,piastri,1,172.0,5,222.0
2025_10,leclerc,5,90.0,0,90.0
2025_10,hamilton,6,57.0,0,57.0
2025_10,alonso,18,2.0,0,2.0
2025_10,hulkenberg,11,16.0,0,16.0
2025_10,ocon,10,20.0,0,20.0
2025_10,sainz,12,12.0,0,12.0
2025_10,bearman,15,6.0,0,6.0
2025_10,tsunoda,17,4.0,0,4.0
2025_10,colapinto,20,0.0,0,0.0
2025_10,bortoleto,19,0.0,0,0.0
2025_10,gasly,13,10.0,0,10.0
2025_10,hadjar,9,21.0,0,21.0
2025_10,stroll,14,10.0,0,10.0
2025_10,norris,2,167.0,2,187.0
2025_10,lawson,16,4.0,0,4.0
2025_10,albon,8,42.0,0,42.0
2025_11,norris,2,167.0,2,187.0
2025_11,piastri,1,184.0,5,234.0
2025_11,leclerc,5,100.0,0,100.0
2025_11,hamilton,6,65.0,0,65.0
2025_11,russell,4,126.0,1,136.0
2025_11,lawson,17,4.0,0,4.0
2025_11,alonso,15,8.0,0,8.0
2025_11,bortoleto,19,0.0,0,0.0
2025_11,hulkenberg,11,20.0,0,20.0
2025_11,ocon,9,22.0,0,22.0
2025_11,bearman,16,6.0,0,6.0
2025_11,hadjar,10,21.0,0,21.0
2025_11,gasly,13,10.0,0,10.0
2025_11,stroll,14,10.0,0,10.0
2025_11,colapinto,20,0.0,0,0.0
2025_11,tsunoda,18,4.0,0,4.0
2025_11,albon,8,42.0,0,42.0
2025_11,max_verstappen,3,149.0,2,169.0
2025_11,antonelli,7,59.0,0,59.0
2025_11,sainz,12,13.0,0,13.0
2025_12,norris,2,192.0,3,222.0
2025_12,piastri,1,202.0,5,252.0
2025_12,hulkenberg,10,22.0,0,22.0
2025_12,hamilton,6,77.0,0,77.0
2025_12,max_verstappen,3,149.0,2,169.0
2025_12,gasly,15,10.0,0,10.0
2025_12,stroll,16,10.0,0,10.0
2025_12,albon,8,42.0,0,42.0
2025_12,alonso,12,14.0,0,14.0
2025_12,russell,4,136.0,1,146.0
2025_12,bearman,17,6.0,0,6.0
2025_12,sainz,13,13.0,0,13.0
2025_12,ocon,9,23.0,0,23.0
2025_12,leclerc,5,115.0,0,115.0
2025_12,tsunoda,19,4.0,0,4.0
2025_12,antonelli,7,59.0,0,59.0
2025_12,hadjar,11,21.0,0,21.0
2025_12,bortoleto,18,4.0,0,4.0
2025_12,lawson,14,12.0,0,12.0
2025_12,colapinto,20,0.0,0,0.0
2025_13,piastri,1,220.0,5,270.0
2025_13,norris,2,217.0,4,257.0
2025_13,leclerc,5,115.0,0,115.0
